"","(Intercept)","brlen.median","brlen.ratio","brlen.var","lambda","max.brlen","max.internal","max.tip","min.brlen","min.internal","min.tip","mu","Ntip","turnover","df","logLik","AICc","delta","weight"
"4173",7.06081611185425,NA,NA,6.02492558865605e-09,-18.503302777964,NA,NA,0.000121377260269652,NA,NA,NA,NA,NA,-0.0694648068218473,6,-14258.7648356178,28529.5380771197,5807.93850481147,0
"4170",6.96607398791349,0.00320546766081416,NA,NA,-17.4941426394476,NA,NA,0.000119479496157186,NA,NA,NA,NA,NA,-0.0699440639797399,6,-14279.5086772525,28571.0257603892,5849.42618808096,0
"4169",7.07929038296308,NA,NA,NA,-18.6967945862794,NA,NA,0.000124314298546848,NA,NA,NA,NA,NA,-0.0698756462743973,5,-14282.4478656566,28574.9017349153,5853.30216260701,0
"4149",5.39805800411305,NA,NA,-5.52278216726253e-08,NA,0.000111553179419526,-6.10868792182936e-05,NA,NA,NA,NA,NA,NA,-0.0296852799981068,6,-14281.8668327926,28575.7420714693,5854.14249916102,0
"4117",5.39836737210801,NA,NA,-5.53999117408553e-08,NA,5.05999981641424e-05,NA,NA,NA,NA,NA,NA,NA,-0.0296324321222535,5,-14284.6570148448,28579.3200332917,5857.72046098347,0
"4133",5.3991007572219,NA,NA,-5.53393365687782e-08,NA,NA,5.05555749313137e-05,NA,NA,NA,NA,NA,NA,-0.0295768077711007,5,-14291.1932669667,28592.3925375355,5870.79296522722,0
"1025",4.2950504246748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9851153096122,NA,NA,3,-14295.4664096131,28596.9352201865,5875.33564787823,0
"109",5.3136779062652,NA,NA,-4.45277826585687e-08,-4.29007355747973,NA,4.07152348328534e-05,9.67347028284862e-05,NA,NA,NA,NA,NA,NA,6,-14294.3319355266,28600.6722769374,5879.07270462914,0
"4111",7.30000428120896,NA,1.04719823160011e-08,6.18352742268059e-09,-21.0236704072111,NA,NA,NA,NA,NA,NA,NA,NA,-0.0724298145774581,6,-14295.6811037297,28603.3706133435,5881.7710410352,0
"4108",6.99302849662346,0.00855731999642273,1.07596230505322e-08,NA,-17.7693186117146,NA,NA,NA,NA,NA,NA,NA,NA,-0.0727036841303851,6,-14298.1088131145,28608.226032113,5886.62645980479,0
"93",5.3234378540978,NA,NA,-4.44247684387741e-08,-4.40119367464839,4.06807304144698e-05,NA,8.9460782533724e-05,NA,NA,NA,NA,NA,NA,6,-14303.2178922234,28618.4441903309,5896.84461802261,0
"202",5.48011054484626,0.019292714106895,NA,NA,-6.80983711588422,NA,NA,0.000126403841121082,-2.53702143925863,NA,NA,NA,NA,NA,6,-14312.6654897584,28637.3393854009,5915.73981309262,0
"117",5.02125914492342,NA,NA,-4.62340665312213e-08,NA,-0.000283655569883861,0.000325703738537039,0.000169757690460682,NA,NA,NA,NA,NA,NA,6,-14314.7997267472,28641.6078593786,5920.00828707032,0
"4194",5.36956712070452,0.0223641234834808,NA,NA,NA,NA,1.4359218668949e-05,0.000108924970917895,NA,NA,NA,NA,NA,-0.0491440421365866,6,-14319.0162154491,28650.0408367824,5928.44126447414,0
"4107",7.32481242600509,NA,1.0762073903378e-08,NA,-21.2840632709123,NA,NA,NA,NA,NA,NA,NA,NA,-0.0729231248658316,5,-14320.4493556131,28650.9047148284,5929.30514252018,0
"4178",5.36985912583293,0.0225043249991028,NA,NA,NA,1.42960793298153e-05,NA,0.000106281270093482,NA,NA,NA,NA,NA,-0.0492211882991817,6,-14322.7013535594,28657.4111130029,5935.81154069467,0
"196",4.91006996476613,0.031668396148065,7.64511766289478e-09,NA,NA,NA,NA,0.000102949325762797,-2.57329175021992,NA,NA,NA,NA,NA,6,-14323.7290515883,28659.4665090607,5937.86693675247,0
"4418",5.33094244755178,0.0368480319873014,NA,NA,NA,NA,NA,0.000116223125409653,NA,-0.779080781219983,NA,NA,NA,-0.0506121258217546,6,-14324.3233988466,28660.6552035773,5939.05563126906,0
"4356",5.33099040705332,0.0426614126689546,1.08210667523748e-08,NA,NA,NA,NA,NA,NA,-0.802541915758489,NA,NA,NA,-0.0529306852513501,6,-14334.7835933078,28681.5755924997,5959.97602019146,0
"47",5.44487204816969,NA,6.85366336610573e-09,-4.61981816916373e-08,-5.80994231641983,NA,4.22316242614154e-05,NA,NA,NA,NA,NA,NA,NA,6,-14335.8901356613,28683.7886772067,5962.18910489845,0
"31",5.44259259779681,NA,6.30482913714734e-09,-4.61872283954613e-08,-5.7814484639119,4.22548560024939e-05,NA,NA,NA,NA,NA,NA,NA,NA,6,-14338.4360975554,28688.8806009949,5967.28102868662,0
"103",5.03734906551565,NA,3.63184317303037e-09,-4.81728891428581e-08,NA,NA,4.38382751142017e-05,0.000110132156400338,NA,NA,NA,NA,NA,NA,6,-14339.7245754224,28691.4575567289,5969.85798442068,0
"102",4.99462989599607,0.00370197624043181,NA,-4.65610911483532e-08,NA,NA,4.24966968366817e-05,0.000107544769668842,NA,NA,NA,NA,NA,NA,6,-14341.1782747312,28694.3649553466,5972.76538303836,0
"198",4.91823370048079,0.0304059726020225,NA,6.16333808135946e-09,NA,NA,NA,0.000124482773224471,-2.56428714099567,NA,NA,NA,NA,NA,6,-14345.7415944523,28703.4915947887,5981.8920224804,0
"4132",5.37200779093535,0.0276155526268561,9.05997286986595e-09,NA,NA,NA,1.44274988010542e-05,NA,NA,NA,NA,NA,NA,-0.0514431481633065,6,-14346.833963248,28705.6763323801,5984.07676007188,0
"4116",5.37214398000428,0.0276030830465521,8.87763330084671e-09,NA,NA,1.44083191355058e-05,NA,NA,NA,NA,NA,NA,NA,-0.0514462453330007,6,-14348.4323384431,28708.8730827702,5987.27351046199,0
"101",5.03436171967248,NA,NA,-4.84239573917053e-08,NA,NA,4.41448959775924e-05,0.000119095051645818,NA,NA,NA,NA,NA,NA,5,-14350.2548700726,28710.5157437474,5988.91617143918,0
"140",5.44979821354301,0.0254967911719197,1.05856472554577e-08,NA,-6.68570295870806,NA,NA,NA,-2.61928926495221,NA,NA,NA,NA,NA,6,-14349.4308836154,28710.870173115,5989.27060080673,0
"86",4.99384709925351,0.00402389024194082,NA,-4.63770441868903e-08,NA,4.23945065774237e-05,NA,9.95994999578275e-05,NA,NA,NA,NA,NA,NA,6,-14351.3892353481,28714.7868765804,5993.18730427214,0
"87",5.03999514787474,NA,3.25813281476413e-09,-4.80828392492317e-08,NA,4.38398304100341e-05,NA,0.000104045025461756,NA,NA,NA,NA,NA,NA,6,-14353.7045800321,28719.4175659483,5997.81799364006,0
"4321",5.40980981349369,NA,NA,NA,NA,NA,1.81613224618693e-05,0.000194767366712308,-1.38599129488715,NA,NA,NA,NA,-0.0225518852607427,6,-14354.675698271,28721.3598024261,5999.76023011782,0
"295",5.11967006671687,NA,6.40495664964411e-09,-5.35723203533228e-08,NA,NA,4.88389825745892e-05,NA,NA,-0.392439060462081,NA,NA,NA,NA,6,-14355.9884472334,28723.9853003509,6002.38572804269,0
"279",5.11909511967646,NA,5.76283751675777e-09,-5.36016291627783e-08,NA,4.88937113249182e-05,NA,NA,NA,-0.394374458494633,NA,NA,NA,NA,6,-14356.3523142045,28724.7130342932,6003.11346198491,0
"241",5.15434895622199,NA,NA,NA,NA,-0.000473088435654028,0.000489636500106697,0.000268661923541817,-1.63732832399212,NA,NA,NA,NA,NA,6,-14358.218731823,28728.4458695302,6006.84629722192,0
"85",5.03720206360146,NA,NA,-4.83733321758568e-08,NA,4.41662038031017e-05,NA,0.000111914036324886,NA,NA,NA,NA,NA,NA,5,-14362.1434349661,28734.2928735344,6012.69330122614,0
"2819",4.43561601370439,NA,1.11600077170956e-08,NA,NA,NA,NA,NA,NA,0.390269579379403,-0.769362416027533,NA,0.00209244864645692,NA,6,-14362.2626733504,28736.5337525849,6014.93418027664,0
"4305",5.41080467860056,NA,NA,NA,NA,1.80690156929458e-05,NA,0.000192140398733518,-1.3852612402997,NA,NA,NA,NA,-0.0225106500791475,6,-14362.8875957944,28737.7835974729,6016.1840251646,0
"30",5.58689774343435,-0.00418696585428014,NA,-4.85662461764173e-08,-7.27775624376269,4.45468325823183e-05,NA,NA,NA,NA,NA,NA,NA,NA,6,-14367.2117390477,28746.4318839795,6024.83231167126,0
"194",4.91566695239636,0.0308406610657302,NA,NA,NA,NA,NA,0.000127046133639635,-2.57785674092932,NA,NA,NA,NA,NA,5,-14370.0719958358,28750.1499952738,6028.55042296555,0
"450",4.91633001978513,0.0307078106939181,NA,NA,NA,NA,NA,0.000127166948825267,-2.6328579291172,0.0385755563022817,NA,NA,NA,NA,6,-14369.7061518337,28751.4207095515,6029.82113724325,0
"61",5.43513446602272,NA,NA,-4.75780085359921e-08,-5.6715751578261,8.1254578884987e-05,-3.75893412531219e-05,NA,NA,NA,NA,NA,NA,NA,6,-14371.1418606902,28754.2921272646,6032.69255495633,0
"29",5.43717329498249,NA,NA,-4.76574691213767e-08,-5.69523960361941,4.37238707213379e-05,NA,NA,NA,NA,NA,NA,NA,NA,5,-14372.1782449754,28754.362493553,6032.76292124471,0
"46",5.58737355750276,-0.0040851376181956,NA,-4.84627134343902e-08,-7.28702942481731,NA,4.44592242460854e-05,NA,NA,NA,NA,NA,NA,NA,6,-14371.2628605575,28754.534126999,6032.93455469078,0
"4110",7.02286027226494,0.008086736194513,NA,6.5746016305244e-09,-18.0186972577187,NA,NA,NA,NA,NA,NA,NA,NA,-0.072994431800572,6,-14371.9819264534,28755.9722587909,6034.37268648266,0
"203",6.13478836767317,NA,6.57146067890874e-09,NA,-13.73769988137,NA,NA,0.00013673430921198,-2.23182384397222,NA,NA,NA,NA,NA,6,-14372.910832334,28757.830070552,6036.23049824378,0
"45",5.44118850001276,NA,NA,-4.75803731486424e-08,-5.74181763804178,NA,4.36597336769049e-05,NA,NA,NA,NA,NA,NA,NA,5,-14375.9899438163,28761.9858912348,6040.38631892655,0
"2567",4.5043299856537,NA,1.07006899891998e-08,9.0922901001211e-09,NA,NA,NA,NA,NA,NA,-0.594674729044731,NA,0.00196991039279284,NA,6,-14376.3286419816,28764.6656898473,6043.06611753909,0
"205",6.10609984692915,NA,NA,6.65990738374187e-09,-13.3694407625771,NA,NA,0.000152574552850721,-2.24080699267482,NA,NA,NA,NA,NA,6,-14378.7850129358,28769.5784317557,6047.97885944748,0
"136",4.89850349062328,0.0363039327883124,1.04792494271278e-08,6.17284050948293e-09,NA,NA,NA,NA,-2.64434143024205,NA,NA,NA,NA,NA,6,-14380.1252249702,28772.2588558245,6050.65928351624,0
"309",5.11894162352485,NA,NA,-5.4685371568268e-08,NA,0.000112305236016052,-6.22805029344458e-05,NA,NA,-0.401122568979152,NA,NA,NA,NA,6,-14381.6211510037,28775.2507078916,6053.65113558331,0
"277",5.11965748186365,NA,NA,-5.48604224958282e-08,NA,5.01605917461181e-05,NA,NA,NA,-0.39939728747105,NA,NA,NA,NA,5,-14384.4630288353,28778.9320612728,6057.33248896456,0
"293",5.12082473002652,NA,NA,-5.4797189708802e-08,NA,NA,5.01140136043809e-05,NA,NA,-0.397832196126928,NA,NA,NA,NA,5,-14390.8833866622,28791.7727769266,6070.17320461834,0
"6659",4.64532919832319,NA,1.11644345355265e-08,NA,NA,NA,NA,NA,NA,NA,-0.509172506135301,NA,0.00198656713477739,-0.013868342915051,6,-14390.1328237077,28792.2740532995,6070.67448099119,0
"4109",7.33524859967141,NA,NA,6.85161270575188e-09,-21.3281538519315,NA,NA,NA,NA,NA,NA,NA,NA,-0.0731788849062187,5,-14391.5965685939,28793.1991407899,6071.59956848163,0
"40",4.98036960672862,0.00819618912628037,6.93596101962272e-09,-4.7565509618467e-08,NA,NA,4.34277374267014e-05,NA,NA,NA,NA,NA,NA,NA,6,-14395.7661145662,28803.5406350166,6081.94106270833,0
"24",4.98085277167967,0.00811219667917916,6.36855020780288e-09,-4.75832782742187e-08,NA,4.34769140233847e-05,NA,NA,NA,NA,NA,NA,NA,NA,6,-14398.1683304701,28808.3450668243,6086.745494516,0
"4106",7.03176588348467,0.00856624239476732,NA,NA,-18.1084329755248,NA,NA,NA,NA,NA,NA,NA,NA,-0.0735303380792762,5,-14399.5640281868,28809.1340599757,6087.53448766741,0
"457",6.10784013716017,NA,NA,NA,-13.4003710512196,NA,NA,0.000155648262314733,-2.43909027581933,0.128366187349948,NA,NA,NA,NA,6,-14402.9604890077,28817.9293838994,6096.32981159118,0
"132",4.89550257822877,0.036856846103639,1.07687133515282e-08,NA,NA,NA,NA,NA,-2.65932146015004,NA,NA,NA,NA,NA,5,-14404.3460458052,28818.6980952125,6097.09852290423,0
"388",4.8960265015627,0.0367537710690228,1.07739240203819e-08,NA,NA,NA,NA,NA,-2.70406501345362,0.031329364915107,NA,NA,NA,NA,6,-14404.1063308376,28820.2210675593,6098.62149525099,0
"201",6.11908761604431,NA,NA,NA,-13.5363349165708,NA,NA,0.000156045454107402,-2.24859579074513,NA,NA,NA,NA,NA,5,-14407.0481098089,28824.10222322,6102.50265091178,0
"2821",4.43321708379577,NA,NA,9.69701530259337e-09,NA,NA,NA,NA,NA,0.385656394760733,-0.773512251337018,NA,0.00210864820817494,NA,6,-14410.1063400094,28832.2210859029,6110.62151359468,0
"4358",5.33781538673207,0.0426710555630997,NA,6.26986723287703e-09,NA,NA,NA,NA,NA,-0.810742924946042,NA,NA,NA,-0.0529817086409154,6,-14411.7818244045,28835.5720546931,6113.97248238486,0
"6913",4.5963987476362,NA,NA,NA,NA,NA,NA,NA,NA,0.447931210958106,-0.697970689725145,NA,0.00214531774715244,-0.0171083552801424,6,-14412.3595831405,28836.7275721652,6115.12799985691,0
"4146",5.37736491354526,0.0274219753166934,NA,NA,NA,6.99910786389366e-05,-5.46313731376041e-05,NA,NA,NA,NA,NA,NA,-0.0514843799115313,6,-14413.6205245461,28839.2494549763,6117.64988266806,0
"4114",5.37746224541664,0.0275320974859343,NA,NA,NA,1.53733528684513e-05,NA,NA,NA,NA,NA,NA,NA,-0.0515270719709525,5,-14415.7910445804,28841.588092763,6119.98852045479,0
"4130",5.37754269534373,0.0275812490031214,NA,NA,NA,NA,1.53414814792436e-05,NA,NA,NA,NA,NA,NA,-0.0515518825299125,5,-14417.1825737067,28844.3711510155,6122.77157870723,0
"2691",4.48683570250229,NA,1.11851343385484e-08,NA,NA,NA,NA,NA,0.442165308601705,NA,-0.759124631812576,NA,0.00201125540534598,NA,6,-14416.6986552019,28845.405716288,6123.80614397974,0
"142",5.47259774688163,0.0251266740624618,NA,6.82376074085768e-09,-6.88153881273355,NA,NA,NA,-2.63821378821958,NA,NA,NA,NA,NA,6,-14417.1698394422,28846.3480847685,6124.74851246029,0
"4105",7.36390466337136,NA,NA,NA,-21.626920488335,NA,NA,NA,NA,NA,NA,NA,NA,-0.073750196163172,4,-14421.5023894075,28851.0087808159,6129.40920850768,0
"4627",5.45707205442469,NA,8.28347570199472e-09,NA,NA,2.1304420002115e-05,NA,NA,NA,NA,-1.01306821591743,NA,NA,-0.0154826854118697,6,-14421.1227612746,28854.2539284332,6132.65435612499,0
"4643",5.45717591922306,NA,8.56493830038426e-09,NA,NA,NA,2.12763068070091e-05,NA,NA,NA,-1.01162507050394,NA,NA,-0.0154735873988987,6,-14421.7807905575,28855.5699869991,6133.97041469083,0
"361",5.78019333372683,NA,NA,NA,-9.65195591053864,NA,1.50489838119684e-05,0.000128683058962298,NA,-0.678048059201081,NA,NA,NA,NA,6,-14427.4017976618,28866.8120012076,6145.21242889939,0
"2563",4.50305015562996,NA,1.11560221423708e-08,NA,NA,NA,NA,NA,NA,NA,-0.588290316982704,NA,0.00198523019644901,NA,5,-14429.2328315829,28868.4716667681,6146.8720944598,0
"54",4.98491708912133,0.00772198477864782,NA,-4.91058527871416e-08,NA,8.63403507116528e-05,-4.13315048661746e-05,NA,NA,NA,NA,NA,NA,NA,6,-14430.8943625252,28873.7971309345,6152.19755862624,0
"22",4.98476017912352,0.00778550994555742,NA,-4.91817831536773e-08,NA,4.50629254330591e-05,NA,NA,NA,NA,NA,NA,NA,NA,5,-14432.131655286,28874.2693141741,6152.66974186584,0
"345",5.78467335651355,NA,NA,NA,-9.70342508549735,1.49805273573403e-05,NA,0.000126145332220641,NA,-0.678476352279049,NA,NA,NA,NA,6,-14431.884235646,28875.776877176,6154.17730486779,0
"481",5.17389629458099,NA,NA,NA,NA,NA,1.8093526569409e-05,0.000184509265378419,-2.0715226415664,0.302400113922482,NA,NA,NA,NA,6,-14435.0686126636,28882.1456312114,6160.54605890312,0
"38",4.98446376733673,0.00790459260452868,NA,-4.90754027872286e-08,NA,NA,4.49730462659144e-05,NA,NA,NA,NA,NA,NA,NA,5,-14436.2962467822,28882.5984971666,6160.99892485836,0
"4354",5.3380267200072,0.043327979541439,NA,NA,NA,NA,NA,NA,NA,-0.818251002818376,NA,NA,NA,-0.0533812387312385,5,-14436.6554903296,28883.3169842614,6161.71741195311,0
"6661",4.64299972685887,NA,NA,9.86603596381073e-09,NA,NA,NA,NA,NA,NA,-0.515113871275259,NA,0.00200374470944723,-0.0139503262620266,6,-14435.6820440441,28883.3724939723,6161.77292166403,0
"6151",4.54307426819485,NA,1.07088230436137e-08,8.94760841240602e-09,NA,NA,NA,NA,NA,NA,NA,NA,0.00221896851580536,-0.019414622800345,6,-14436.6584317815,28885.3252694471,6163.72569713883,0
"2435",4.34078734726183,NA,1.10606595842055e-08,NA,NA,NA,NA,NA,-1.43458734635171,0.623312913687132,NA,NA,0.00223700976360048,NA,6,-14439.5786099766,28891.1656258374,6169.56605352911,0
"465",5.17526012391628,NA,NA,NA,NA,1.80106626136782e-05,NA,0.000181863863541369,-2.07209252801145,0.303509192934396,NA,NA,NA,NA,6,-14442.6093093679,28897.2270246199,6175.62745231165,0
"39",5.07782497286131,NA,6.63224975133391e-09,-5.30012034712634e-08,NA,NA,4.8314293833628e-05,NA,NA,NA,NA,NA,NA,NA,5,-14445.6037107914,28901.213425185,6179.61385287675,0
"55",5.07778112689317,NA,6.60130120045788e-09,-5.30046594207252e-08,NA,2.34526593619179e-06,4.59732085264942e-05,NA,NA,NA,NA,NA,NA,NA,6,-14445.6005199288,28903.2094457418,6181.6098734335,0
"138",5.47018286635553,0.0257393506955774,NA,NA,-6.89120414205814,NA,NA,NA,-2.65585784381379,NA,NA,NA,NA,NA,5,-14446.6223926402,28903.2507888826,6181.65121657436,0
"23",5.07712005660231,NA,6.00055270439144e-09,-5.30041791731384e-08,NA,4.83480050013073e-05,NA,NA,NA,NA,NA,NA,NA,NA,5,-14446.8294694373,28903.6649424768,6182.06537016855,0
"394",5.4718720723967,0.0255960259354831,NA,NA,-6.90409224662056,NA,NA,NA,-2.70865167055737,0.037005674422776,NA,NA,NA,NA,6,-14446.2909263138,28904.5902585116,6182.99068620338,0
"227",5.18127084431233,NA,3.35410540196761e-09,NA,NA,NA,1.79207052206913e-05,0.000178935659088755,-1.59416980752966,NA,NA,NA,NA,NA,6,-14449.0953504479,28910.1991067799,6188.5995344716,0
"225",5.17949723452231,NA,NA,NA,NA,NA,1.80790658479687e-05,0.000187606689833782,-1.60759660231869,NA,NA,NA,NA,NA,5,-14457.8698715781,28925.7457467583,6204.14617445009,0
"211",5.18262425019303,NA,3.21230307215562e-09,NA,NA,1.78260838295019e-05,NA,0.000176756784790582,-1.59361748955587,NA,NA,NA,NA,NA,6,-14457.5146979589,28927.0378018018,6205.43822949358,0
"2945",4.42720405357053,NA,NA,NA,NA,NA,NA,NA,-0.466238687650598,0.510377528188139,-0.644412227499404,NA,0.00213325409371812,NA,6,-14462.4902500461,28936.9889059763,6215.38933366803,0
"6403",4.50089787534895,NA,1.11588153576909e-08,NA,NA,NA,NA,NA,NA,0.223551431394503,NA,NA,0.00233823843441607,-0.0218849905525123,6,-14462.8888654424,28937.786136769,6216.18656446074,0
"787",5.29253014339909,NA,8.33968451556753e-09,NA,NA,2.10930846608219e-05,NA,NA,NA,0.120438094877464,-1.16463918727325,NA,NA,NA,6,-14462.9740336233,28937.9564731307,6216.35690082243,0
"2693",4.484334296579,NA,NA,9.77754640276194e-09,NA,NA,NA,NA,0.423300134136258,NA,-0.758181691248938,NA,0.00202753929743615,NA,6,-14463.5035754059,28939.015556696,6217.41598438771,0
"803",5.29270636380971,NA,8.61821117994756e-09,NA,NA,NA,2.10663639795524e-05,NA,NA,0.120728874000335,-1.16331501907729,NA,NA,NA,6,-14463.5389210572,28939.0862479985,6217.48667569026,0
"209",5.18089036850785,NA,NA,NA,NA,1.79928807774206e-05,NA,0.000184985966420489,-1.60646612344553,NA,NA,NA,NA,NA,5,-14465.5430521747,28941.0921079515,6219.49253564326,0
"4657",5.46031990905267,NA,NA,NA,NA,0.000161254063722287,-0.000139163887757706,NA,NA,NA,-1.02775673942705,NA,NA,-0.0155746835833806,6,-14465.0088781439,28942.0261621719,6220.42658986366,0
"4881",5.46621785760496,NA,NA,NA,NA,2.21450424852552e-05,NA,NA,NA,0.170660822007408,-1.10340902884229,NA,NA,-0.0167712059567026,6,-14466.2451402797,28944.4986864435,6222.89911413525,0
"6529",4.53808718231518,NA,NA,NA,NA,NA,NA,NA,-1.32891120706544,0.68110851548949,NA,NA,0.00227327264700838,-0.0195991832541678,6,-14467.7341116312,28947.4766291465,6225.87705683824,0
"531",5.2983074038474,NA,8.30638927905924e-09,NA,NA,2.11379517176917e-05,NA,NA,NA,NA,-1.10079258496433,NA,NA,NA,5,-14469.4661280464,28948.9382596949,6227.33868738669,0
"2817",4.43088642353623,NA,NA,NA,NA,NA,NA,NA,NA,0.390044377870774,-0.768715486240938,NA,0.00212773052260696,NA,5,-14470.0293595392,28950.0647226805,6228.46515037223,0
"547",5.29849993201757,NA,8.58551108665667e-09,NA,NA,NA,2.1110845929865e-05,NA,NA,NA,-1.09931051504364,NA,NA,NA,5,-14470.061708775,28950.1294211522,6228.52984884398,0
"563",5.29821844262174,NA,8.12430128537548e-09,NA,NA,3.50471370473804e-05,-1.38997804688938e-05,NA,NA,NA,-1.10175619554475,NA,NA,NA,6,-14469.3547263845,28950.7178586531,6229.11828634487,0
"659",5.29794065068941,NA,8.3112154612376e-09,NA,NA,2.11338399153374e-05,NA,NA,0.0374445598015538,NA,-1.11578867517089,NA,NA,NA,6,-14469.3761816423,28950.7607691687,6229.16119686046,0
"675",5.29812900623253,NA,8.59033028339405e-09,NA,NA,NA,2.11067208478055e-05,NA,0.0378546387730675,NA,-1.11447116475175,NA,NA,NA,6,-14469.9697920271,28951.9479899382,6230.34841762998,0
"4897",5.46671553170547,NA,NA,NA,NA,NA,2.20887660204112e-05,NA,NA,0.170850966340182,-1.10219732013516,NA,NA,-0.0167600054046683,6,-14471.0187156467,28954.0458371774,6232.44626486917,0
"354",4.94682296410947,0.019662553217856,NA,NA,NA,NA,1.46146955951634e-05,0.000118655463087682,NA,-0.756569949750175,NA,NA,NA,NA,6,-14471.731013331,28955.4704325461,6233.87086023783,0
"134",4.90213426980036,0.0368282962286873,NA,6.84249575701498e-09,NA,NA,NA,NA,-2.68004318685164,NA,NA,NA,NA,NA,5,-14474.5822916175,28959.1705868371,6237.57101452886,0
"53",5.07637738046381,NA,NA,-5.41554481970919e-08,NA,0.000102967781830735,-5.34255806216643e-05,NA,NA,NA,NA,NA,NA,NA,5,-14474.7167695167,28959.4395426355,6237.83997032721,0
"2565",4.49987515317707,NA,NA,9.81634598650455e-09,NA,NA,NA,NA,NA,NA,-0.59466478981677,NA,0.00200246467278397,NA,5,-14474.8850076846,28959.7760189713,6238.17644666307,0
"390",4.90265168159084,0.0367271082182061,NA,6.85209563476249e-09,NA,NA,NA,NA,-2.72370013031833,0.0305732404926253,NA,NA,NA,NA,6,-14474.3572282809,28960.722862446,6239.12329013772,0
"6275",4.57345725712269,NA,1.11365732657121e-08,NA,NA,NA,NA,NA,-0.331774980365117,NA,NA,NA,0.00215170151992681,-0.0173482386634965,6,-14474.600575648,28961.2095571802,6239.60998487194,0
"21",5.0771489765832,NA,NA,-5.43076590094369e-08,NA,4.96605965040076e-05,NA,NA,NA,NA,NA,NA,NA,NA,4,-14476.7708307316,28961.5456634643,6239.94609115603,0
"338",4.94642782672616,0.0198056981449758,NA,NA,NA,1.45452493960677e-05,NA,0.000115985692101959,NA,-0.758021524665048,NA,NA,NA,NA,6,-14475.6394552653,28963.2873164148,6241.6877441065,0
"4625",5.46169479353118,NA,NA,NA,NA,2.21904687553253e-05,NA,NA,NA,NA,-1.01990945489877,NA,NA,-0.0155339716571601,5,-14478.9587585969,28967.923520796,6246.32394848776,0
"4753",5.46259977245872,NA,NA,NA,NA,2.21819727958665e-05,NA,NA,0.109689553309376,NA,-1.06276082660282,NA,NA,-0.0157263282305148,6,-14478.1955587926,28968.3995234693,6246.79995116102,0
